customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5808-LDBN,Female,1,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.2,2156.6,No
5809-JYZW,Female,0,No,No,51,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.93,3799.97,Yes
5810-SOMB,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,97.5,2582.9,No
5811-KEVD,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),23.38,1664.43,No
5812-YFYG,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,31.73,461.97,No
5813-DFYQ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,53.35,44.41,No
5814-MZSR,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.29,2931.88,No
5815-UPRB,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,56.89,2228.73,Yes
5816-DEBR,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.25,362.09,Yes
5817-QHZN,Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.96,899.0,No
5818-ISRK,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,56.45,405.45,No
5819-ZBSI,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),53.58,1126.59,Yes
5820-HSJH,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),65.51,2308.38,No
5821-ALMK,Male,1,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),72.29,1900.49,No
5822-GUFQ,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,61.4,1067.19,No
5823-XTOX,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.89,945.75,Yes
5824-BOZW,Female,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,23.46,132.04,No
5825-IEPG,Male,0,No,No,38,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),91.45,3482.7,No
5826-TSKR,Female,1,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.52,1495.5,No
5827-XDVI,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,27.61,30.49,No
5828-GIGI,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,65.64,604.6,Yes
5829-NJSG,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),79.35,297.29,No
5830-SAKL,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),103.04,7456.65,No
5831-KTUU,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),38.69,1067.18,No
5832-VQOS,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),42.95,855.08,Yes
5833-ANYS,Male,0,Yes,Yes,19,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.2,1347.46,Yes
5834-TQVA,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.22,6040.89,Yes
5835-FYPJ,Male,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),47.43,1599.6,No
5836-WZSB,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),84.68,456.6,No
5837-GVRO,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.98,906.32,No
5838-GEBL,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,68.58,3219.91,No
5839-CUQU,Female,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),25.64,476.92,No
5840-EPAB,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,77.58,914.98,Yes
5841-NFZP,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.3,5742.7,No
5842-DNDP,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,70.99,5196.97,No
5843-BBKZ,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,18.25,1364.9,Yes
5844-XUMB,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),53.04,277.34,No
5845-PIDI,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.78,755.42,Yes
5846-VYXL,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,41.19,784.38,No
5847-NKBU,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,101.15,5682.41,Yes
5848-HOVP,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,4946.39,No
5849-EPTK,Female,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),38.62,2251.18,No
5850-MBLS,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.83,6107.06,No
5851-ABFH,Male,1,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,60.36,2965.43,No
5852-ZEKH,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),78.38,795.17,Yes
5853-DYFE,Female,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),61.58,655.41,No
5854-ZDGQ,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),59.44,857.78,No
5855-UGWL,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,51.16,483.35,No
5856-LJYJ,Female,0,No,Yes,9,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),80.43,722.03,No
5857-OTDE,Female,1,No,Yes,44,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),19.63,817.86,Yes
5858-IUIK,Female,0,No,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,43.98,18.85,No
5859-BXHG,Male,0,Yes,No,41,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,67.45,2855.11,No
5860-VCHS,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),47.04,2527.3,No
5861-WNPL,Male,1,No,Yes,2,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),101.87,196.0,No
5862-NFFK,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,81.31,187.23,No
5863-IPIQ,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.78,287.26,Yes
5864-GENS,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),57.33,308.85,No
5865-LXPU,Male,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.55,2398.54,Yes
5866-MEMS,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,74.19,2644.17,No
5867-HMAG,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.24,2053.92,Yes
5868-MPOX,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,60.5,862.15,Yes
5869-QCNC,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,100.17,2233.39,Yes
5870-FEJT,Female,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,25.03,650.22,Yes
5871-URCV,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.75,498.77,Yes
5872-MKJC,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,71.16,563.9,Yes
5873-BLNZ,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,116.4,8221.11,Yes
5874-WDTT,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),64.02,797.79,No
5875-UMSU,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),118.75,6082.09,No
5876-OELU,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.02,360.91,No
5877-OXCQ,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,67.32,18.85,Yes
5878-UQZH,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),89.46,1941.54,Yes
5879-AASC,Female,0,No,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,88.53,6266.27,No
5880-LQHG,Female,0,Yes,No,54,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,39.02,2053.08,No
5881-LNYO,Male,1,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,21.58,181.31,No
5882-MXDY,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.83,2885.1,Yes
5883-SDQR,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),57.73,1199.2,No
5884-JCKN,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,60.65,18.85,Yes
5885-TBGE,Female,0,Yes,Yes,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),68.17,18.85,Yes
5886-YXYC,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,86.69,1719.11,No
5887-LKJG,Male,0,Yes,Yes,25,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,61.71,1615.96,No
5888-FBUK,Male,0,No,No,2,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),18.25,96.59,No
5889-BMIN,Male,0,No,No,72,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),94.15,6772.78,No
5890-XRBJ,Male,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),99.86,3951.33,Yes
5891-CKPD,Female,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.72,3805.87,Yes
5892-VQAB,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,56.52,1519.08,No
5893-SJVS,Male,0,No,Yes,34,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.61,2553.37,No
5894-KDCP,Male,1,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,99.87,1445.69,No
5895-AZVG,Male,0,Yes,No,36,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,31.6,1172.68,No
5896-DBRP,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.45,3312.42,No
5897-HEEF,Female,0,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,46.01,1544.03,No
5898-OFHP,Male,0,No,No,13,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,31.33,393.25,No
5899-IHYK,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),118.75,1224.13,Yes
5900-SABB,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),68.77,5006.94,No
5901-JVTF,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,31.13,168.69,No
5902-CUKP,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.68,1244.74,No
5903-DJMS,Female,1,No,Yes,20,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.23,1900.98,No
5904-HUOZ,Male,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,99.32,1788.77,No
5905-HHMW,Female,1,No,No,44,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),93.66,4149.57,No
5906-XJZZ,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.75,633.08,Yes
5907-DJCJ,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,51.81,980.2,No
5908-BLBN,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),26.45,18.85,No
5909-PZCH,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,118.75,4159.24,Yes
5910-JWXK,Male,1,Yes,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.52,24.03,No
5911-YILB,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,84.13,119.12,No
5912-FVRE,Female,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,39.81,2247.81,No
5913-JEMK,Male,1,No,No,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.15,1732.03,Yes
5914-IMID,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.65,178.82,No
5915-XUKN,Female,0,No,No,28,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),118.75,3352.96,No
5916-YKYK,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.66,1757.04,Yes
5917-VCPU,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.66,317.39,Yes
5918-BMPW,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),18.25,1295.69,No
5919-RKIS,Male,0,Yes,No,44,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),62.84,2712.37,Yes
5920-MVSR,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,98.0,522.45,No
5921-UVQG,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),51.14,1456.72,No
5922-QPRU,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,103.79,207.52,No
5923-UYKK,Male,1,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.52,261.29,No
5924-RLPM,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.88,6340.52,Yes
5925-XYNO,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.65,1141.99,No
5926-SMNZ,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,86.81,6039.83,No
5927-NWDZ,Female,0,No,Yes,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),40.33,158.54,Yes
5928-PNEK,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.64,294.08,No
5929-ISNR,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,23.53,309.28,No
5930-ADXQ,Male,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,100.02,1420.67,No
5931-TAKY,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,50.27,2178.75,No
5932-QLMC,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,50.43,1477.9,No
5933-WOBH,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.67,1244.72,Yes
5934-IBBZ,Female,0,Yes,No,29,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,81.34,2336.85,No
5935-NOQK,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18.25,769.07,No
5936-WWHR,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.6,1771.61,No
5937-TKYY,Male,0,Yes,No,17,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,105.65,1753.81,No
5938-SDTO,Female,1,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,71.93,3676.22,No
5939-HZXN,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),46.85,914.64,No
5940-IKPS,Male,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),91.5,3596.59,No
5941-IYFD,Male,0,No,Yes,66,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),71.14,4686.52,No
5942-IOBI,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,105.57,168.96,No
5943-XOVA,Male,0,No,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,46.73,1169.41,No
5944-GQJM,Female,0,No,No,72,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,41.04,2879.41,No
5945-QIAX,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.44,494.71,No
5946-BSIZ,Female,0,No,Yes,63,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,97.57,6185.75,No
5947-CYHU,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,97.06,601.89,No
5948-IWCG,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.99,2465.18,Yes
5949-FUKB,Female,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.38,2289.4,No
5950-KBZC,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),22.09,410.24,No
5951-QJAY,Male,0,No,Yes,21,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,91.96,1959.89,No
5952-NCOG,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.36,135.62,Yes
5953-KOYI,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.44,18.85,No
5954-EDWQ,Male,0,Yes,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,83.78,1669.66,No
5955-OAIL,Female,0,Yes,No,59,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),118.75,6989.12,No
5956-CTKI,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,54.56,3942.42,No
5957-WXUT,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.47,2196.27,No
5958-IYIN,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,93.28,5282.93,Yes
5959-RQVI,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.16,4283.73,No
5960-CITY,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),66.7,2542.39,No
5961-ZVCX,Male,0,No,No,46,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,18.25,774.38,No
5962-QFRV,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),96.89,2162.07,No
5963-KIPT,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,45.4,873.16,Yes
