customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,num_services,Churn,churn_flag,churn_probability,risk_segment
5716-XPAQ,Male,0,No,Yes,71,49-72 mo,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),73.19,5169.27,6,No,0,,N/A
5717-VOKA,Female,0,No,No,26,25-48 mo,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,64.51,1563.82,8,No,0,,N/A
5718-PUES,Male,0,No,Yes,45,25-48 mo,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,70.5,3191.66,2,No,0,,N/A
5719-EBMR,Male,0,No,No,37,25-48 mo,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,79.57,2873.1,5,No,0,,N/A
5720-QZHW,Female,0,No,No,23,13-24 mo,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.03,1268.72,4,No,0,,N/A
5721-EIOG,Female,1,No,No,43,25-48 mo,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,71.41,3055.93,7,Yes,1,,N/A
5722-GBGO,Female,0,No,Yes,25,25-48 mo,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),45.92,1063.38,5,No,0,,N/A
5723-ADTK,Male,0,No,No,15,13-24 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.55,474.75,2,Yes,1,,N/A
5724-HCTS,Male,0,No,No,18,13-24 mo,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),114.92,2049.04,3,No,0,,N/A
5725-FHJM,Male,0,No,Yes,58,49-72 mo,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,29.11,1672.93,4,No,0,,N/A
5726-PMSO,Female,0,Yes,Yes,26,25-48 mo,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.9,1487.62,3,No,0,,N/A
5727-JVTI,Male,0,No,No,15,13-24 mo,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.46,1293.91,3,No,0,,N/A
5728-XZIV,Female,0,No,No,6,0-12 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),57.21,296.47,1,Yes,1,,N/A
5729-PEXT,Male,0,No,No,21,13-24 mo,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,82.06,1665.69,5,Yes,1,,N/A
5730-EOMD,Female,0,Yes,Yes,9,0-12 mo,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),97.25,963.95,6,No,0,,N/A
5731-RDLA,Male,0,No,No,72,49-72 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.17,4834.29,2,No,0,,N/A
5732-SPHE,Male,1,Yes,No,21,13-24 mo,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.83,1616.36,7,Yes,1,,N/A
5733-IIIN,Male,0,Yes,No,0,0-12 mo,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),81.65,18.85,5,Yes,1,,N/A
5734-VYLV,Female,0,No,No,3,0-12 mo,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.76,164.52,0,No,0,,N/A
5735-STJG,Female,0,No,No,10,0-12 mo,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),23.27,371.99,7,No,0,,N/A
5736-QDIY,Male,0,Yes,No,3,0-12 mo,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,355.32,3,Yes,1,,N/A
5737-DTZC,Male,1,No,No,71,49-72 mo,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),78.08,5518.08,3,No,0,,N/A
5738-QCDL,Male,0,Yes,No,61,49-72 mo,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,39.01,2262.98,4,Yes,1,,N/A
5739-HDVD,Female,0,Yes,Yes,72,49-72 mo,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),118.75,8545.84,4,No,0,,N/A
5740-CTAR,Male,0,Yes,No,39,25-48 mo,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.39,766.83,8,No,0,,N/A
5741-SACK,Male,0,No,Yes,33,25-48 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.73,1282.68,1,No,0,,N/A
5742-WNBC,Male,0,Yes,No,72,49-72 mo,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,50.91,3669.14,6,No,0,,N/A
5743-DCFM,Male,0,Yes,No,72,49-72 mo,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,94.35,6853.99,4,Yes,1,,N/A
5744-DTUD,Female,0,No,No,67,49-72 mo,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,53.32,3582.43,5,No,0,,N/A
5745-RBRK,Female,0,Yes,Yes,63,49-72 mo,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.88,3903.23,3,No,0,,N/A
5746-RONL,Male,0,No,Yes,35,25-48 mo,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),28.1,992.38,3,Yes,1,,N/A
5747-ESIP,Male,1,No,Yes,0,0-12 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),59.95,18.85,2,Yes,1,,N/A
5748-WQSH,Female,0,No,Yes,17,13-24 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,56.76,1035.09,1,No,0,,N/A
5749-YJMM,Female,0,Yes,No,32,25-48 mo,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,18.25,604.24,5,No,0,,N/A
5750-IBUI,Male,0,No,No,25,25-48 mo,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.44,1424.35,3,No,0,,N/A
5751-YBTN,Female,0,No,Yes,55,49-72 mo,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),38.04,2080.04,3,No,0,,N/A
5752-RAWK,Female,0,Yes,Yes,54,49-72 mo,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,108.14,5785.53,4,No,0,,N/A
5753-KVBF,Male,0,Yes,No,29,25-48 mo,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,73.07,2069.85,5,Yes,1,,N/A
5754-AAUU,Female,0,No,No,0,0-12 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),109.19,74.93,1,No,0,,N/A
5755-XPLO,Female,1,Yes,No,14,13-24 mo,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),18.25,349.21,6,No,0,,N/A
5756-UPVK,Male,0,No,Yes,8,0-12 mo,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,33.96,233.64,3,No,0,,N/A
5757-HALV,Male,0,No,No,13,13-24 mo,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.32,508.41,4,No,0,,N/A
5758-FJAW,Female,1,Yes,No,30,25-48 mo,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),40.65,1258.21,5,No,0,,N/A
5759-ICEH,Male,1,Yes,Yes,2,0-12 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.37,124.87,2,No,0,,N/A
5760-HIBR,Female,0,No,Yes,0,0-12 mo,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),56.38,18.85,4,No,0,,N/A
5761-WJDC,Male,0,Yes,No,18,13-24 mo,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,34.73,562.78,3,No,0,,N/A
5762-SGTJ,Female,0,No,No,50,49-72 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,118.75,5933.76,1,No,0,,N/A
5763-YOOG,Male,1,Yes,Yes,0,0-12 mo,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,113.79,6,No,0,,N/A
5764-NIAW,Female,1,No,No,60,49-72 mo,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,18.25,1179.93,5,No,0,,N/A
5765-KTBC,Female,0,No,Yes,15,13-24 mo,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.79,1271.83,4,No,0,,N/A
5766-CWYI,Female,0,Yes,No,4,0-12 mo,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),118.75,404.87,5,Yes,1,,N/A
5767-CEES,Male,0,Yes,No,26,25-48 mo,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.83,2235.53,3,Yes,1,,N/A
5768-CNTL,Male,0,No,No,72,49-72 mo,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,33.98,2438.04,5,No,0,,N/A
5769-PSES,Female,0,No,No,25,25-48 mo,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.59,1294.52,3,No,0,,N/A
5770-SRKW,Female,1,Yes,No,37,25-48 mo,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),89.38,3275.45,5,No,0,,N/A
5771-UMJY,Male,0,No,Yes,54,49-72 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.8,1957.49,1,No,0,,N/A
5772-ZDGV,Male,0,Yes,No,51,49-72 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),60.38,3109.63,2,No,0,,N/A
5773-OSOX,Male,0,No,No,2,0-12 mo,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,37.9,57.75,5,No,0,,N/A
5774-UGZG,Male,0,No,No,43,25-48 mo,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.69,3541.89,5,Yes,1,,N/A
5775-HSLK,Male,0,Yes,No,72,49-72 mo,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.27,6440.1,3,Yes,1,,N/A
5776-YUCG,Male,0,Yes,No,38,25-48 mo,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),104.74,4019.88,5,No,0,,N/A
5777-BHNS,Female,0,Yes,No,57,49-72 mo,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.37,5445.77,3,Yes,1,,N/A
5778-OARN,Male,0,No,Yes,21,13-24 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),107.58,2288.51,2,No,0,,N/A
5779-ETFA,Female,0,Yes,No,12,0-12 mo,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.77,1443.42,5,Yes,1,,N/A
5780-VAPT,Male,0,Yes,No,36,25-48 mo,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),23.08,814.84,4,No,0,,N/A
5781-RVHU,Male,0,No,No,21,13-24 mo,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.63,909.38,5,No,0,,N/A
5782-XLJL,Female,0,Yes,No,72,49-72 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.57,2662.76,1,Yes,1,,N/A
5783-MIWS,Female,0,No,No,72,49-72 mo,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,69.93,5034.73,4,No,0,,N/A
5784-LGWS,Male,0,Yes,No,54,49-72 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.0,2458.01,1,No,0,,N/A
5785-WCIS,Female,0,Yes,No,72,49-72 mo,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,53.54,3862.55,3,No,0,,N/A
5786-RFVC,Female,0,Yes,No,13,13-24 mo,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.14,1311.34,5,Yes,1,,N/A
5787-LZQK,Female,1,No,No,72,49-72 mo,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),81.56,5828.51,5,No,0,,N/A
5788-MHLC,Female,0,No,No,12,0-12 mo,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,50.11,659.99,4,No,0,,N/A
5789-NSKX,Male,0,No,Yes,4,0-12 mo,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,88.67,344.38,6,Yes,1,,N/A
5790-PGTO,Female,0,Yes,No,31,25-48 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.67,2284.24,1,Yes,1,,N/A
5791-UVEV,Male,0,Yes,No,19,13-24 mo,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.78,1365.62,6,No,0,,N/A
5792-PWUN,Male,0,No,No,72,49-72 mo,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,85.06,6050.13,6,No,0,,N/A
5793-UDGD,Male,1,Yes,No,21,13-24 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,351.48,1,Yes,1,,N/A
5794-MBVH,Male,0,Yes,Yes,72,49-72 mo,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,38.19,2781.9,5,No,0,,N/A
5795-RDMV,Female,0,Yes,No,2,0-12 mo,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,34.43,18.85,5,No,0,,N/A
5796-TTIU,Female,0,No,No,56,49-72 mo,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),65.98,3721.38,4,No,0,,N/A
5797-ZZQZ,Male,1,No,No,45,25-48 mo,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.04,3902.04,4,No,0,,N/A
5798-DVHE,Male,0,Yes,Yes,40,25-48 mo,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),49.5,1910.01,4,Yes,1,,N/A
5799-ADML,Male,0,Yes,No,14,13-24 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.95,487.31,2,No,0,,N/A
5800-DMRQ,Male,0,No,No,49,49-72 mo,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),18.25,864.82,3,No,0,,N/A
5801-WGNH,Female,0,No,No,21,13-24 mo,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),76.1,1659.45,3,No,0,,N/A
5802-QLMZ,Male,1,Yes,No,40,25-48 mo,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.65,1233.16,3,No,0,,N/A
5803-BBHU,Female,0,No,No,25,25-48 mo,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.12,1825.86,5,Yes,1,,N/A
5804-SIOP,Male,0,Yes,No,5,0-12 mo,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),38.4,242.97,7,Yes,1,,N/A
5805-DIYR,Male,1,Yes,No,2,0-12 mo,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,81.64,169.47,2,No,0,,N/A
5806-XBSQ,Male,1,Yes,Yes,14,13-24 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),75.99,1003.7,1,No,0,,N/A
5807-SWLW,Male,0,Yes,Yes,72,49-72 mo,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),18.25,1299.09,4,No,0,,N/A
5808-LDBN,Female,1,Yes,No,24,13-24 mo,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.2,2156.6,5,No,0,,N/A
5809-JYZW,Female,0,No,No,51,49-72 mo,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.93,3799.97,4,Yes,1,,N/A
5810-SOMB,Female,0,Yes,No,27,25-48 mo,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,97.5,2582.9,6,No,0,,N/A
5811-KEVD,Male,1,Yes,No,72,49-72 mo,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),23.38,1664.43,5,No,0,,N/A
5812-YFYG,Male,0,Yes,No,14,13-24 mo,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,31.73,461.97,4,No,0,,N/A
5813-DFYQ,Female,0,No,No,1,0-12 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,53.35,44.41,1,No,0,,N/A
5814-MZSR,Female,0,No,No,48,25-48 mo,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.29,2931.88,3,No,0,,N/A
5815-UPRB,Male,0,Yes,Yes,39,25-48 mo,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,56.89,2228.73,4,Yes,1,,N/A
5816-DEBR,Male,0,Yes,No,23,13-24 mo,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.25,362.09,3,Yes,1,,N/A
5817-QHZN,Female,0,Yes,Yes,12,0-12 mo,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.96,899.0,8,No,0,,N/A
5818-ISRK,Male,0,Yes,No,6,0-12 mo,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,56.45,405.45,4,No,0,,N/A
5819-ZBSI,Male,0,Yes,No,21,13-24 mo,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),53.58,1126.59,5,Yes,1,,N/A
5820-HSJH,Female,0,No,Yes,35,25-48 mo,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),65.51,2308.38,4,No,0,,N/A
5821-ALMK,Male,1,No,No,27,25-48 mo,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),72.29,1900.49,4,No,0,,N/A
5822-GUFQ,Female,0,No,No,18,13-24 mo,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,61.4,1067.19,3,No,0,,N/A
5823-XTOX,Male,0,Yes,No,24,13-24 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.89,945.75,2,Yes,1,,N/A
5824-BOZW,Female,0,Yes,No,3,0-12 mo,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,23.46,132.04,3,No,0,,N/A
5825-IEPG,Male,0,No,No,38,25-48 mo,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),91.45,3482.7,3,No,0,,N/A
5826-TSKR,Female,1,No,No,42,25-48 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.52,1495.5,2,No,0,,N/A
5827-XDVI,Female,0,Yes,No,0,0-12 mo,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,27.61,30.49,3,No,0,,N/A
5828-GIGI,Female,0,No,No,10,0-12 mo,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,65.64,604.6,3,Yes,1,,N/A
5829-NJSG,Female,0,Yes,No,3,0-12 mo,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),79.35,297.29,5,No,0,,N/A
5830-SAKL,Male,0,Yes,No,72,49-72 mo,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),103.04,7456.65,4,No,0,,N/A
5831-KTUU,Male,0,Yes,No,28,25-48 mo,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),38.69,1067.18,4,No,0,,N/A
5832-VQOS,Female,0,No,No,20,13-24 mo,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),42.95,855.08,3,Yes,1,,N/A
5833-ANYS,Male,0,Yes,Yes,19,13-24 mo,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.2,1347.46,4,Yes,1,,N/A
5834-TQVA,Male,0,No,No,72,49-72 mo,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.22,6040.89,3,Yes,1,,N/A
5835-FYPJ,Male,0,Yes,No,34,25-48 mo,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),47.43,1599.6,6,No,0,,N/A
5836-WZSB,Male,0,Yes,No,5,0-12 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),84.68,456.6,1,No,0,,N/A
5837-GVRO,Male,0,No,No,19,13-24 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.98,906.32,1,No,0,,N/A
5838-GEBL,Female,0,Yes,Yes,47,25-48 mo,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,68.58,3219.91,7,No,0,,N/A
5839-CUQU,Female,0,Yes,No,17,13-24 mo,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),25.64,476.92,4,No,0,,N/A
5840-EPAB,Female,0,Yes,No,11,0-12 mo,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,77.58,914.98,5,Yes,1,,N/A
5841-NFZP,Female,0,No,No,72,49-72 mo,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.3,5742.7,4,No,0,,N/A
5842-DNDP,Male,0,No,Yes,72,49-72 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,70.99,5196.97,2,No,0,,N/A
5843-BBKZ,Male,0,Yes,Yes,72,49-72 mo,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,18.25,1364.9,3,Yes,1,,N/A
5844-XUMB,Female,0,Yes,No,4,0-12 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),53.04,277.34,1,No,0,,N/A
5845-PIDI,Male,0,No,Yes,8,0-12 mo,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.78,755.42,5,Yes,1,,N/A
5846-VYXL,Male,0,Yes,No,18,13-24 mo,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,41.19,784.38,5,No,0,,N/A
5847-NKBU,Female,0,Yes,Yes,57,49-72 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,101.15,5682.41,1,Yes,1,,N/A
5848-HOVP,Male,0,Yes,No,42,25-48 mo,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,4946.39,7,No,0,,N/A
5849-EPTK,Female,0,No,No,60,49-72 mo,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),38.62,2251.18,3,No,0,,N/A
5850-MBLS,Female,0,Yes,No,72,49-72 mo,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.83,6107.06,6,No,0,,N/A
5851-ABFH,Male,1,No,No,48,25-48 mo,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,60.36,2965.43,6,No,0,,N/A
5852-ZEKH,Male,0,No,No,9,0-12 mo,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),78.38,795.17,5,Yes,1,,N/A
5853-DYFE,Female,0,No,Yes,10,0-12 mo,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),61.58,655.41,6,No,0,,N/A
5854-ZDGQ,Female,0,No,No,13,13-24 mo,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),59.44,857.78,5,No,0,,N/A
5855-UGWL,Male,0,Yes,No,11,0-12 mo,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,51.16,483.35,5,No,0,,N/A
5856-LJYJ,Female,0,No,Yes,9,0-12 mo,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),80.43,722.03,4,No,0,,N/A
5857-OTDE,Female,1,No,Yes,44,25-48 mo,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),19.63,817.86,5,Yes,1,,N/A
5858-IUIK,Female,0,No,Yes,1,0-12 mo,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,43.98,18.85,5,No,0,,N/A
5859-BXHG,Male,0,Yes,No,41,25-48 mo,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,67.45,2855.11,2,No,0,,N/A
5860-VCHS,Female,0,Yes,No,55,49-72 mo,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),47.04,2527.3,5,No,0,,N/A
5861-WNPL,Male,1,No,Yes,2,0-12 mo,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),101.87,196.0,2,No,0,,N/A
5862-NFFK,Female,0,Yes,Yes,2,0-12 mo,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,81.31,187.23,1,No,0,,N/A
5863-IPIQ,Male,0,Yes,No,10,0-12 mo,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.78,287.26,7,Yes,1,,N/A
5864-GENS,Female,0,No,No,7,0-12 mo,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),57.33,308.85,5,No,0,,N/A
